chunk_id,doc_id,country,region,doc_type,pub_year,original_language,source_language_match,policy_topic_id
Singapore_Model_AI_Governance_GenAI_2024_chunk_0,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,15
Singapore_Model_AI_Governance_GenAI_2024_chunk_1,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,15
Singapore_Model_AI_Governance_GenAI_2024_chunk_2,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,15
Singapore_Model_AI_Governance_GenAI_2024_chunk_3,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,-1
Singapore_Model_AI_Governance_GenAI_2024_chunk_4,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,15
Singapore_Model_AI_Governance_GenAI_2024_chunk_5,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,16
Singapore_Model_AI_Governance_GenAI_2024_chunk_6,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,16
Singapore_Model_AI_Governance_GenAI_2024_chunk_7,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,16
Singapore_Model_AI_Governance_GenAI_2024_chunk_8,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,15
Singapore_Model_AI_Governance_GenAI_2024_chunk_9,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,15
Singapore_Model_AI_Governance_GenAI_2024_chunk_10,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,0
Singapore_Model_AI_Governance_GenAI_2024_chunk_11,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,0
Singapore_Model_AI_Governance_GenAI_2024_chunk_12,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,11
Singapore_Model_AI_Governance_GenAI_2024_chunk_13,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,15
Singapore_Model_AI_Governance_GenAI_2024_chunk_14,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,15
Singapore_Model_AI_Governance_GenAI_2024_chunk_15,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,15
Singapore_Model_AI_Governance_GenAI_2024_chunk_16,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,-1
Singapore_Model_AI_Governance_GenAI_2024_chunk_17,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,17
Singapore_Model_AI_Governance_GenAI_2024_chunk_18,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,-1
Singapore_Model_AI_Governance_GenAI_2024_chunk_19,Singapore_Model_AI_Governance_GenAI_2024,Singapore,Asia-Pacific,Framework,2024,en,True,-1
India_National_AI_Strategy_2021_chunk_0,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_1,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_2,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_3,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_4,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,16
India_National_AI_Strategy_2021_chunk_5,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_6,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_7,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_8,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_9,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_10,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_11,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_12,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,7
India_National_AI_Strategy_2021_chunk_13,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_14,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_15,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_16,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_17,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_18,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_19,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_20,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_21,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_22,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_23,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_24,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_25,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_26,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_27,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_28,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_29,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_30,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_31,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_32,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_33,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_34,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_35,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_36,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_37,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_38,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_39,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_40,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_41,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_42,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_43,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_44,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_45,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_46,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_47,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_48,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_49,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_50,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_51,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_52,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_53,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_54,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_55,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_56,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_57,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_58,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_59,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_60,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_61,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_62,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_63,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_64,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_65,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_66,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_67,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_68,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_69,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_70,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_71,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,1
India_National_AI_Strategy_2021_chunk_72,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,16
India_National_AI_Strategy_2021_chunk_73,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,16
India_National_AI_Strategy_2021_chunk_74,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_75,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_76,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_77,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_78,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_79,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_80,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_81,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,5
India_National_AI_Strategy_2021_chunk_83,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_85,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_86,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_87,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_88,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,16
India_National_AI_Strategy_2021_chunk_90,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_91,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_92,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_93,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,-1
India_National_AI_Strategy_2021_chunk_94,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,9
India_National_AI_Strategy_2021_chunk_95,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
India_National_AI_Strategy_2021_chunk_96,India_National_AI_Strategy_2021,India,Asia-Pacific,National Strategy,2021,en,True,2
Australia_AI_Ethics_Framework_2019_chunk_0,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_1,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_2,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_3,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_4,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_5,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_6,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_7,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_8,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_9,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_11,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_12,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_13,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_14,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_15,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_16,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_17,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_18,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_19,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_20,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_21,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_22,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_23,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_24,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_25,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_26,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_27,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_28,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_29,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_30,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_31,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_32,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_33,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_34,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_35,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_36,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,0
Australia_AI_Ethics_Framework_2019_chunk_37,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_38,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_39,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_40,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_41,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_42,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_43,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_44,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_45,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_46,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_47,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_48,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,1
Australia_AI_Ethics_Framework_2019_chunk_49,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_50,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_51,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_52,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_53,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_54,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_55,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_56,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_57,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_58,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_59,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_60,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_61,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_62,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_63,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_64,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_65,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_66,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_67,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_68,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,1
Australia_AI_Ethics_Framework_2019_chunk_69,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_70,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_71,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_72,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_73,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_74,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,-1
Australia_AI_Ethics_Framework_2019_chunk_75,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_76,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_77,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_78,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,19
Australia_AI_Ethics_Framework_2019_chunk_79,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_80,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Australia_AI_Ethics_Framework_2019_chunk_81,Australia_AI_Ethics_Framework_2019,Australia,Asia-Pacific,Framework,2019,en,True,3
Japan_AI_Strategy_2022_chunk_0,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_1,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,17
Japan_AI_Strategy_2022_chunk_2,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_3,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,5
Japan_AI_Strategy_2022_chunk_4,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,17
Japan_AI_Strategy_2022_chunk_5,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,17
Japan_AI_Strategy_2022_chunk_6,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,17
Japan_AI_Strategy_2022_chunk_7,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,17
Japan_AI_Strategy_2022_chunk_8,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_9,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,17
Japan_AI_Strategy_2022_chunk_10,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,17
Japan_AI_Strategy_2022_chunk_11,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
