chunk_id,doc_id,country,region,doc_name,doc_type,year,topic_id,topic_words
Mexico_AI_National_Agenda_2018_chunk_322,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_323,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_324,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_325,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_326,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_327,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_328,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_329,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_330,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_331,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_332,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_333,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_334,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_335,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_336,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_337,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_338,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_339,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_340,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_341,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_342,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_343,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_344,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_345,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_346,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_347,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_348,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_349,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_350,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_351,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_352,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_353,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_354,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_355,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_356,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_357,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_358,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_359,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_360,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_361,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_362,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_363,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_364,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_365,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_366,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_367,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_368,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_369,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_370,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_371,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_372,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_373,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_374,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_375,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_376,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_377,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_378,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_379,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_380,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_381,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_382,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_383,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_384,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_385,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_386,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_387,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_388,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_389,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_390,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_391,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_392,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_393,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_394,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_395,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_396,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_397,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_398,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_399,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_400,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_401,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_402,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_403,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_404,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_405,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_406,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_407,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_408,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_409,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_410,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_411,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_412,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_413,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_414,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_415,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_416,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_417,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_418,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_419,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_420,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_421,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_422,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_423,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_424,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_425,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_426,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_427,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_428,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_429,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_430,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
